logFC	AveExpr	t	P.Value	adj.P.Val	B	C_AVG	T_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	probeID
-0.17156924075407	0.475402208324491	-3.99695089716767	9.50911722823769E-05	0.00970043425345743	-0.368187348268648	0.52300523466088	0.35143599390681	-0.17156924075407	7	5518918	F	II	FBXL18	3'UTR	shelf	3'UTR-shelf	chr7:5521368-5521615	TRUE	NA				cg20427144
-0.0677907494497012	0.836526001262687	-3.99642072316446	9.52860391228087E-05	0.00971779216838155	-0.370135141908831	0.855334995329656	0.787544245879955	-0.0677907494497013	2	111996799	R	II		IGR	opensea	IGR-opensea		NA	NA				cg08048687
-0.111991939370487	0.607019212396348	-3.99575587986195	9.55309416120483E-05	0.00973695975698598	-0.372577390905104	0.638092120429778	0.526100181059292	-0.111991939370487	19	51627843	F	II	SIGLEC9	TSS1500	opensea	TSS1500-opensea		NA	NA		rs72483936	rs77319859	cg13407883
-0.092554409157745	0.594851775531436	-3.99572377674264	9.55427823171177E-05	0.00973695975698598	-0.372695310628046	0.620531611598325	0.52797720244058	-0.092554409157745	1	27241853	F	II	NR0B2	TSS1500	opensea	TSS1500-opensea		NA	NA				cg07914457
-0.104187043467045	0.626692617957341	-3.99570891860413	9.55482629691827E-05	0.00973695975698598	-0.372749886602987	0.655600005740105	0.55141296227306	-0.104187043467045	3	49191777	R	II	LAMB2L	Body	opensea	Body-opensea		NA	NA				cg05482119
-0.128822063491262	0.382282426151677	-3.99557156538619	9.55989419895573E-05	0.00973936861433634	-0.373254395785086	0.418024963998963	0.289202900507702	-0.128822063491262	12	101988756	R	II	MYBPC1	5'UTR	opensea	5'UTR-opensea		NA	NA			rs78173516	cg14604777
-0.139093899024304	0.438379923906276	-3.99551063141146	9.56214329087226E-05	0.00973936861433634	-0.373478206463015	0.476972450803193	0.337878551778889	-0.139093899024304	8	22561719	F	II		IGR	shore	IGR-shore	chr8:22560949-22561271	NA	TRUE		rs79678482		cg01802415
-0.185794298968944	0.71933656571598	-3.99521778452195	9.57295939371627E-05	0.00974786048507324	-0.374553794482214	0.770886429013722	0.585092130044777	-0.185794298968944	7	2764486	F	I		IGR	opensea	IGR-opensea		NA	NA				cg01861740
-0.154247578936987	0.404381891228664	-3.99490057542644	9.58468844549721E-05	0.0097563574313592	-0.375718787865466	0.44717890734991	0.292931328412922	-0.154247578936988	12	101988803	F	II	MYBPC1	5'UTR	opensea	5'UTR-opensea		NA	NA				cg21339822
-0.0938674473350501	0.320204919537943	-3.99485794669644	9.58626571871044E-05	0.0097563574313592	-0.37587534180167	0.346249066775414	0.252381619440364	-0.0938674473350502	6	41169171	R	II	TREML2	TSS1500	opensea	TSS1500-opensea		NA	TRUE				cg12045237
-0.115594714934815	0.791945639845937	-3.99476028600956	9.58988011951327E-05	0.00975751072776018	-0.376233995277341	0.824018161908776	0.708423446973961	-0.115594714934815	7	47611926	R	I		IGR	opensea	IGR-opensea		NA	TRUE				cg21201294
-0.185476147698428	0.709829326292215	-3.99450878147024	9.59919422442015E-05	0.00976446126207597	-0.377157598303844	0.761290916405074	0.575814768706645	-0.185476147698429	16	30820353	R	II		IGR	shelf	IGR-shelf	chr16:30816794-30817243	NA	NA				cg10338112
-0.1615248830182	0.484454986675621	-3.99434936461884	9.6051024566037E-05	0.0097679445866929	-0.377743001662677	0.529271139189341	0.367746256171141	-0.1615248830182	20	44543173	F	I		IGR	shelf	IGR-shelf	chr20:44539729-44540099	NA	NA		rs79469818		cg18059369
-0.0448254061015283	0.873716354076981	-3.99423487726052	9.60934766982631E-05	0.00976973533413964	-0.37816340500549	0.886153460972202	0.841328054870674	-0.0448254061015287	2	217664798	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg20297017
-0.207552492510773	0.477572721311926	-3.99387966907021	9.62253023419509E-05	0.0097806093300042	-0.379467683718803	0.535159540043239	0.327607047532466	-0.207552492510773	9	139644102	R	I	LCN6	TSS1500	shelf	TSS1500-shelf	chr9:139640640-139640885	NA	NA				cg13544075
-0.152040680111297	0.428006614232533	-3.99372914931687	9.62812155068183E-05	0.00978376374298432	-0.380020343823579	0.470191311604454	0.318150631493156	-0.152040680111297	15	101442710	F	II	ALDH1A3	Body	opensea	Body-opensea		TRUE	TRUE				cg07212541
-0.104169488341307	0.700618029744906	-3.99353487412655	9.63534281309387E-05	0.00978857239293734	-0.380733634261317	0.729520546741338	0.62535105840003	-0.104169488341308	11	72305346	R	I	PDE2A	Body	shelf	Body-shelf	chr11:72301302-72301746	NA	NA				cg07524873
-0.178140650993491	0.557005991191847	-3.99335652915177	9.64197648610469E-05	0.00979278177949274	-0.381388410816691	0.606432298981948	0.428291647988458	-0.178140650993491	17	3600461	F	II	P2RX5	TSS1500	shore	TSS1500-shore	chr17:3599052-3599551	NA	NA				cg13246592
-0.141970808244666	0.770744185116856	-3.99323380837017	9.64654370235145E-05	0.00979444445235585	-0.381838954359905	0.810134929600925	0.668164121356259	-0.141970808244666	3	77146138	R	II	ROBO2	TSS1500	shore	TSS1500-shore	chr3:77147167-77147399	NA	NA				cg04787417
-0.101872020237196	0.242346306846539	-3.99317871460614	9.64859475975613E-05	0.00979444445235585	-0.382041215791739	0.270611376045298	0.168739355808103	-0.101872020237196	12	124864681	F	II	NCOR2	Body	opensea	Body-opensea		TRUE	NA				cg17825194
-0.106867279832216	0.508321823933087	-3.99285428545991	9.6606811925515E-05	0.00980058246072061	-0.383232220196195	0.537972861111968	0.431105581279751	-0.106867279832216	15	41224235	R	II	DLL4	Body	shore	Body-shore	chr15:41217789-41223180	NA	TRUE				cg10988513
-0.102128131499535	0.771445929117176	-3.99284493484366	9.66102975841717E-05	0.00980058246072061	-0.383266545838508	0.799782058088146	0.697653926588611	-0.102128131499535	12	83436797	R	II	TMTC2	Body	opensea	Body-opensea		NA	TRUE				cg02765731
-0.0526415029115982	0.826772512462182	-3.99281574761107	9.66211785712458E-05	0.00980058246072061	-0.383373690273337	0.84137824737407	0.788736744462472	-0.0526415029115983	7	2419316	R	II	EIF3B	3'UTR	shore	3'UTR-shore	chr7:2419808-2420340	NA	NA				cg03670228
-0.169409798536424	0.639497608990121	-3.99247916361197	9.67467413023794E-05	0.00981078816338538	-0.38460922129789	0.686501483728551	0.517091685192127	-0.169409798536424	7	157342543	F	II	PTPRN2	Body	opensea	Body-opensea		NA	NA				cg20159095
-0.173150973303725	0.596654434035998	-3.99231562393625	9.68078058974152E-05	0.00981444973343488	-0.385209510795148	0.644696322582697	0.471545349278972	-0.173150973303725	2	97618624	R	II	FAM178B	Body	opensea	Body-opensea		NA	TRUE				cg15600915
-0.110327572696738	0.636298388095621	-3.99173209732901	9.70259900381478E-05	0.00983403421093862	-0.387351239949964	0.66690950653171	0.556581933834972	-0.110327572696738	17	55446979	F	II	MSI2	Body	opensea	Body-opensea		NA	TRUE			rs76632783	cg12430029
-0.0340384372297143	0.900703666483682	-3.99137763157623	9.71587555028555E-05	0.00984470689408682	-0.388652115687274	0.910147857160135	0.87610941993042	-0.0340384372297147	7	223639	F	II	FAM20C	Body	island	Body-island	chr7:223548-223759	NA	NA		rs28626178		cg23319218
-0.136138480873252	0.681245573025859	-3.99131733165698	9.71813581047588E-05	0.00984470689408682	-0.388873404537714	0.719018099510923	0.582879618637671	-0.136138480873253	11	64478374	F	II	NRXN2	Body	shore	Body-shore	chr11:64478843-64479598	NA	TRUE				cg09129050
-0.134554836654354	0.216713494352754	-3.99105537108127	9.72796085986785E-05	0.00984996740050677	-0.389834716141716	0.254046628222171	0.119491791567817	-0.134554836654354	5	179770007	F	II	GFPT2	Body	opensea	Body-opensea		TRUE	TRUE				cg10220068
-0.10355931487337	0.559123314337894	-3.99104531722089	9.72833812670838E-05	0.00984996740050677	-0.38987160955298	0.587856534649581	0.484297219776211	-0.10355931487337	15	72608241	R	II	BRUNOL6	Body	shelf	Body-shelf	chr15:72611946-72612802	NA	NA				cg06534553
-0.159809741035902	0.389536085651364	-3.99081701776628	9.73690871845617E-05	0.00985503297646254	-0.390709351134108	0.433876360620863	0.274066619584961	-0.159809741035902	11	131561778	F	II	NTM	Body	shore	Body-shore	chr11:131560356-131560559	TRUE	NA		rs76249979		cg00466136
-0.08334439423488	0.203718434834724	-3.99077855995225	9.73835317109807E-05	0.00985503297646254	-0.390850467617209	0.226842891038621	0.143498496803741	-0.0833443942348801	2	27719544	F	II	FNDC4	TSS1500	shore	TSS1500-shore	chr2:27717681-27718337	NA	NA	low-CpG:27572968-27573256			cg23586138
-0.167067470443271	0.651568091424936	-3.99046064579966	9.75030165664855E-05	0.00986458612885768	-0.392016973448052	0.697922071663531	0.53085460122026	-0.167067470443271	2	242715549	F	I	GAL3ST2	TSS1500	opensea	TSS1500-opensea		NA	NA			rs77927547	cg15072976
-0.0898869263199544	0.730406264251238	-3.98992583598857	9.77043345420174E-05	0.00988241146724681	-0.393979149163789	0.755345989472959	0.665459063153005	-0.0898869263199545	6	32078398	R	II	TNXB	TSS1500	opensea	TSS1500-opensea		NA	NA				cg10736208
-0.164205288887276	0.474737002338279	-3.98971480824834	9.77838803912901E-05	0.00988640642094084	-0.39475333350287	0.520296851278102	0.356091562390825	-0.164205288887277	1	27953336	F	II	FGR	TSS1500	opensea	TSS1500-opensea		NA	NA		rs56854702		cg12465678
-0.132190314229174	0.336617853779974	-3.98968767884294	9.77941111577696E-05	0.00988640642094084	-0.394852858998164	0.3732949351846	0.241104620955426	-0.132190314229174	12	54778750	R	II	ZNF385A	Body	opensea	Body-opensea		NA	TRUE				cg09457245
-0.114957390694525	0.255419281404918	-3.98952028633223	9.78572590785552E-05	0.00988981321293315	-0.395466933841448	0.28731497362074	0.172357582926215	-0.114957390694525	17	62084217	R	II	ICAM2	5'UTR	opensea	5'UTR-opensea		NA	NA				cg12793803
-0.114204363296168	0.693552430519562	-3.98946504404678	9.78781074535056E-05	0.00988981321293315	-0.395669583958983	0.725239190278036	0.611034826981869	-0.114204363296168	6	30113774	F	II	TRIM40	Body	opensea	Body-opensea		NA	NA		rs62407482		cg10897223
-0.062225807390438	0.861980707950443	-3.98921741757603	9.7971613388173E-05	0.00989358260330878	-0.396577945218225	0.87924567185068	0.817019864460242	-0.0622258073904383	15	93114062	R	II	LOC100144604	Body	opensea	Body-opensea		NA	NA				cg26296941
-0.153428069463079	0.704465562202606	-3.98918246925242	9.79848170312201E-05	0.00989358260330878	-0.396706141407028	0.747035199972709	0.59360713050963	-0.153428069463079	4	186835866	R	II	SORBS2	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg04928457
-0.111975215801398	0.788399697359851	-3.98916640446273	9.79908869537597E-05	0.00989358260330878	-0.396765069380269	0.819467965327869	0.707492749526471	-0.111975215801398	12	132863782	F	II	GALNT9	Body	shore	Body-shore	chr12:132865236-132865506	NA	NA				cg08912860
-0.163344105210679	0.498723536293224	-3.98885186192223	9.81098059247816E-05	0.00990304667319197	-0.397918817240191	0.544044444097343	0.380700338886664	-0.163344105210679	20	55833416	F	II	BMP7	Body	opensea	Body-opensea		NA	TRUE				cg14845020
-0.106238361373443	0.571794924510899	-3.98856797152818	9.8217254240252E-05	0.0099113483534782	-0.398960067607547	0.601271464082721	0.495033102709278	-0.106238361373443	5	37814381	F	II		IGR	opensea	IGR-opensea		NA	NA		rs77148925		cg07610169
-0.159391912157812	0.382961019269669	-3.98839620936172	9.82823180829533E-05	0.00991536974859668	-0.399590025298711	0.427185364839467	0.267793452681655	-0.159391912157812	13	59686676	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg22140866
-0.158492824137864	0.655449340354818	-3.98805034447301	9.8413456937861E-05	0.00992543412196269	-0.400858456595325	0.699424227976884	0.54093140383902	-0.158492824137864	17	9802860	R	I	RCVRN	Body	opensea	Body-opensea		NA	NA				cg14181409
-0.106045893366634	0.735470988985096	-3.98800001044862	9.84325555761501E-05	0.00992543412196269	-0.401043044914995	0.764894127029017	0.658848233662383	-0.106045893366634	17	35242756	F	II		IGR	opensea	IGR-opensea		NA	NA		rs59423552		cg19051802
-0.173279008299885	0.60914972177157	-3.98690449081456	9.88491127628662E-05	0.00996488251439983	-0.405060128932063	0.657227134479052	0.483948126179167	-0.173279008299885	11	691457	F	II	DEAF1	Body	shelf	Body-shelf	chr11:694761-696375	NA	NA				cg03608093
-0.0348396641158877	0.95584018002376	-3.98655464011246	9.89824922432559E-05	0.00997181395398371	-0.406342778831807	0.965506676425856	0.930667012309968	-0.0348396641158879	8	10782111	R	I	XKR6	Body	opensea	Body-opensea		NA	NA				cg16497219
-0.124788215179968	0.372362300063701	-3.98652351453746	9.89943670694094E-05	0.00997181395398371	-0.406456889311776	0.406985619882421	0.282197404702453	-0.124788215179968	8	124720897	F	II	ANXA13	Body	opensea	Body-opensea		TRUE	TRUE				cg20366110
-0.153485251573908	0.589272944801259	-3.9863822217165	9.9048289242866E-05	0.00997181395398371	-0.406974878202618	0.631858448128124	0.478373196554215	-0.153485251573909	9	138869077	R	I		IGR	opensea	IGR-opensea		NA	TRUE				cg14246703
-0.105058654953722	0.42085556746673	-3.9863690682094	9.90533104939493E-05	0.00997181395398371	-0.407023099059854	0.450004789650422	0.3449461346967	-0.105058654953722	17	39728221	F	II	KRT9	1stExon	opensea	1stExon-opensea		NA	NA				cg10328573
-0.167666606508915	0.441819329905946	-3.98631830168267	9.90726925019051E-05	0.00997181395398371	-0.407209208294402	0.48833954442865	0.320672937919736	-0.167666606508915	7	1596118	R	II	TMEM184A	TSS200	opensea	TSS200-opensea		NA	TRUE				cg12503394
-0.189205983677385	0.571487099066289	-3.98628082940848	9.90870012516341E-05	0.00997181395398371	-0.407346579759711	0.623983556965217	0.434777573287832	-0.189205983677385	8	144631768	R	II		IGR	island	IGR-island	chr8:144631767-144631971	NA	NA				cg18649319
-0.111170404592313	0.254570511539836	-3.98625891469864	9.90953702732274E-05	0.00997181395398371	-0.407426917482617	0.285415479287992	0.174245074695679	-0.111170404592313	1	234914480	F	II		IGR	opensea	IGR-opensea		NA	NA				cg10718614
-0.127517733821239	0.377589920592618	-3.98614457860557	9.91390450702949E-05	0.00997365676852492	-0.40784605928553	0.412970563502557	0.285452829681318	-0.127517733821239	13	27498239	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg23681440
-0.0932708226333313	0.664501042237862	-3.98595998257685	9.92095968748532E-05	0.00997731880434028	-0.408522744143982	0.690379651985838	0.597108829352507	-0.0932708226333313	5	173415630	R	II	C5orf47	TSS1500	shore	TSS1500-shore	chr5:173415924-173416586	NA	NA				cg01340347
-0.139407029505159	0.59518837696951	-3.9859036979711	9.9231118117669E-05	0.00997731880434028	-0.408729064859507	0.633867783999844	0.494460754494684	-0.139407029505159	1	10706484	F	II	CASZ1	Body	shore	Body-shore	chr1:10707810-10708140	TRUE	NA				cg19403943
-0.151827583630324	0.478019900603609	-3.98585024909127	9.92515591944666E-05	0.00997731880434028	-0.408924988503592	0.520145472940346	0.368317889310022	-0.151827583630324	6	169689939	R	II		IGR	opensea	IGR-opensea		NA	NA				cg23143090
-0.0426262691826462	0.908593399082479	-3.98572779597453	9.92984054816935E-05	0.00997947706263963	-0.409373847699118	0.920420340821017	0.877794071638371	-0.0426262691826464	9	136837406	F	II	VAV2	Body	shelf	Body-shelf	chr9:136834189-136834392	TRUE	NA				cg21245207
-0.147926953844363	0.61721640749463	-3.98540877076874	9.9420552292957E-05	0.00998707587369004	-0.410543199811824	0.658259724168211	0.510332770323847	-0.147926953844363	8	256888	F	II		IGR	shore	IGR-shore	chr8:253718-255462	NA	NA		rs11987322		cg22261987
-0.0532329272957912	0.843699289028563	-3.98539766402246	9.94248073659308E-05	0.00998707587369004	-0.410583908979169	0.85846911856728	0.805236191271488	-0.0532329272957914	12	109305794	F	II	SVOP	3'UTR	opensea	3'UTR-opensea		NA	NA		rs71454756		cg26345142
0.176013910388878	0.370630367576405	3.98510592312573	9.95366374869402E-05	0.00999575585075693	-0.411653182905474	0.321794138104347	0.497808048493224	0.176013910388877	6	30138178	F	II	TRIM15	Body	shore	Body-shore	chr6:30139718-30140263	NA	NA				cg01074325
-0.0796911054834075	0.804119963621207	-3.98491777525208	9.96088218502977E-05	0.0100004510711158	-0.412342738457788	0.826230790576141	0.746539685092733	-0.0796911054834079	1	12609705	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg04943879
-0.130159110823675	0.748664112249282	-3.98378278020464	0.000100045329813286	0.0100392803727327	-0.416501883069104	0.784777622766834	0.654618511943159	-0.130159110823675	2	114735571	R	II		IGR	shore	IGR-shore	chr2:114736853-114737689	TRUE	TRUE				cg10717189
-0.110170251841651	0.79414174015672	-3.98376667671746	0.000100051536141811	0.0100392803727327	-0.416560886582484	0.824709208875791	0.71453895703414	-0.110170251841651	17	79431121	F	II	BAHCC1	3'UTR	island	3'UTR-island	chr17:79430500-79431137	NA	NA				cg06577703
-0.116432862103164	0.475936070117072	-3.98371315980025	0.000100072164343614	0.0100392803727327	-0.41675697226179	0.508241141683268	0.391808279580104	-0.116432862103164	17	75471491	F	II	SEPT9	Body	opensea	Body-opensea		NA	NA			rs57010505	cg10997810
-0.143893423956051	0.380890909772533	-3.98340746492575	0.000100190072695956	0.0100481956640193	-0.417876994590184	0.42081509676612	0.276921672810068	-0.143893423956051	7	27214383	F	II	HOXA10	TSS1500	island	TSS1500-island	chr7:27212416-27214396	TRUE	NA				cg09411999
-0.106152029475797	0.448645636720717	-3.98335030296615	0.000100212135083212	0.0100481956640193	-0.418086419916699	0.478098222933654	0.371946193457858	-0.106152029475797	2	206641630	F	II	NRP2	3'UTR	opensea	3'UTR-opensea		NA	NA				cg25320169
-0.129783665239142	0.820372983075811	-3.9828724224155	0.000100396760259677	0.0100641418181696	-0.419837142032405	0.856382323720197	0.726598658481055	-0.129783665239142	11	70280489	F	I	CTTN	Body	opensea	Body-opensea		NA	NA				cg23261640
-0.12194336460664	0.79735792701479	-3.98276841472948	0.000100436985658243	0.0100656083669771	-0.420218152531143	0.831191924131083	0.709248559524443	-0.12194336460664	6	168398981	R	II		IGR	shelf	IGR-shelf	chr6:168402226-168402437	NA	NA				cg11251877
-0.193458212645764	0.563078505649607	-3.98257236524892	0.000100512850328115	0.0100687394925028	-0.420936316502589	0.616754772742073	0.42329656009631	-0.193458212645764	22	46441799	F	II	LOC100271722	TSS1500	shore	TSS1500-shore	chr22:46440393-46441019	NA	NA		rs12158719		cg02029665
-0.0770864980203162	0.753170207339257	-3.98253897285187	0.00010052577751933	0.0100687394925028	-0.421058635840273	0.774558368639691	0.697471870619375	-0.0770864980203163	16	69117679	R	II	TMCO7	3'UTR	opensea	3'UTR-opensea		NA	TRUE				cg02524010
-0.143428452007689	0.285420891273807	-3.98248922499864	0.000100545039330763	0.0100687394925028	-0.421240865096837	0.325216068709466	0.181787616701777	-0.143428452007689	11	2763171	R	II	KCNQ1	Body	opensea	Body-opensea		TRUE	TRUE				cg04894537
-0.152852233773448	0.321649006741092	-3.98234694939105	0.000100600146251366	0.0100716932571861	-0.421762018417908	0.364058875071297	0.211206641297849	-0.152852233773448	12	1922067	R	II	CACNA2D4	Body	opensea	Body-opensea		TRUE	TRUE				cg02929855
-0.161479512122916	0.490117513309427	-3.98212616873877	0.000100685717093248	0.0100776946707107	-0.422570703862236	0.534921077366652	0.373441565243736	-0.161479512122916	3	170217500	F	II	SLC7A14	Body	opensea	Body-opensea		TRUE	NA		rs78158073		cg21799607
-0.110696463712088	0.524671908665213	-3.98180515811468	0.000100810259026959	0.0100854374059616	-0.423746449767114	0.555385378365677	0.444688914653589	-0.110696463712088	9	113778640	R	II	LPAR1	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg13882486
0.175348146830435	0.618717242949174	3.98179019204223	0.000100816068965291	0.0100854374059616	-0.423801263160613	0.570065734002002	0.745413880832436	0.175348146830435	3	151178904	F	I		IGR	island	IGR-island	chr3:151178623-151178984	NA	NA				cg21766308
-0.196715866627668	0.568798117750474	-3.98172852401024	0.000100840012308118	0.0100854374059616	-0.424027121153036	0.623378242595145	0.426662375967477	-0.196715866627668	6	170536047	F	II		IGR	opensea	IGR-opensea		NA	NA		rs34554937		cg06682039
-0.193368132542609	0.508470611110734	-3.98165139481025	0.000100869966253163	0.0100858681537894	-0.424309601288168	0.562121884879781	0.368753752337172	-0.193368132542609	17	58499679	F	I	C17orf64	TSS200	shore	TSS200-shore	chr17:58498711-58499332	NA	TRUE				cg00443981
-0.0830604430627577	0.762851478107187	-3.98127524447623	0.000101016169683535	0.0100979193759706	-0.425687159621293	0.785897150170843	0.702836707108085	-0.0830604430627578	1	2365491	R	I		IGR	opensea	IGR-opensea		NA	NA				cg17506588
-0.230982256679169	0.435479226017433	-3.98076435618516	0.000101215066692618	0.0101152305634745	-0.427557989500444	0.499566788564255	0.268584531885085	-0.230982256679169	12	117042854	F	II		IGR	opensea	IGR-opensea		NA	NA				cg09718037
0.0157502261403129	0.0375179289339179	3.98052200063318	0.000101309549944128	0.0101221007044787	-0.428445405350901	0.0331479239932531	0.048898150133566	0.0157502261403129	19	16188274	F	II	TPM4	Body	island	Body-island	chr19:16186789-16188275	NA	NA		rs79466985		cg23715700
-0.22572859552579	0.545180235133572	-3.98041684093691	0.000101350572978821	0.0101236273628039	-0.428830447062595	0.607810134470207	0.382081538944418	-0.22572859552579	22	46473721	F	II		IGR	opensea	IGR-opensea		NA	TRUE		rs7410385		cg25685359
-0.110725530432188	0.314752588708694	-3.9802030342508	0.000101434028223161	0.010129390605111	-0.42961327313108	0.345474123163868	0.23474859273168	-0.110725530432188	17	4806344	F	II	CHRNE	1stExon	shore	1stExon-shore	chr17:4802265-4805402	NA	NA		rs77481135		cg01739167
-0.0284448920690415	0.928882210623995	-3.98001678425658	0.000101506780573768	0.0101340823816496	-0.430295175390166	0.936774435013094	0.908329542944052	-0.028444892069042	11	69292034	F	II		IGR	opensea	IGR-opensea		NA	NA				cg09435266
-0.189831382635749	0.578179503390944	-3.97980422574956	0.000101589870172609	0.0101398035493907	-0.431073366511818	0.630849482388146	0.441018099752397	-0.189831382635749	8	1872355	R	II	ARHGEF10	Body	opensea	Body-opensea		NA	NA				cg04202620
-0.127412282088579	0.1990972415996	-3.97971970914498	0.000101622925893548	0.01014052914113	-0.431382777941507	0.234448626225333	0.107036344136754	-0.127412282088579	9	93823465	F	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg14488466
-0.16962021609874	0.519562013130868	-3.979419829455	0.000101740296021761	0.0101496656144935	-0.432480579733432	0.566624269620692	0.397004053521952	-0.16962021609874	11	3249484	R	II	MRGPRE	Body	opensea	Body-opensea		NA	NA				cg09591542
-0.0889834642034473	0.213285323469633	-3.97917597379915	0.000101835834001198	0.0101544701909618	-0.433373237646047	0.237974377121456	0.148990912918009	-0.0889834642034474	14	103848982	R	II		IGR	shelf	IGR-shelf	chr14:103851217-103852708	TRUE	NA				cg26269286
-0.0992819606618254	0.213042852295108	-3.97911513937486	0.00010185968107348	0.0101544701909618	-0.433595921029445	0.240589292247522	0.141307331585696	-0.0992819606618254	17	2026533	R	II	SMG6	Body	opensea	Body-opensea		TRUE	TRUE				cg15816464
-0.0854462332822606	0.205427237843268	-3.97890579539549	0.000101941784473087	0.0101544701909618	-0.434362199513109	0.229134863262624	0.143688629980363	-0.0854462332822606	20	61147604	R	II	C20orf166	TSS200	island	TSS200-island	chr20:61147457-61147787	NA	NA				cg08093055
-0.107490393809134	0.770666600127487	-3.97890316227646	0.000101942817567042	0.0101544701909618	-0.434371837515604	0.800490524421351	0.693000130612216	-0.107490393809135	19	35981347	F	II	KRTDAP	5'UTR	opensea	5'UTR-opensea		NA	NA				cg06918506
-0.0589559865622231	0.767694490705121	-3.9789021912777	0.000101943198537121	0.0101544701909618	-0.434375391659851	0.784052221080767	0.725096234518544	-0.0589559865622235	3	186915259	R	II	RTP1	TSS200	shelf	TSS200-shelf	chr3:186917411-186917756	NA	NA				cg04914996
-0.176180538603408	0.414201226289829	-3.97890171277524	0.000101943386277431	0.0101544701909618	-0.434377143120941	0.463083687867653	0.286903149264245	-0.176180538603408	8	130691556	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg25760227
-0.0434437268161878	0.842534529071744	-3.97854863447131	0.000102082006225061	0.0101657030742068	-0.43566946682061	0.854588279864674	0.811144553048487	-0.0434437268161878	16	69958840	F	II	WWP2	TSS200	opensea	TSS200-opensea		TRUE	TRUE	low-CpG:68516280-68516417			cg00005112
-0.0626175737111527	0.12541810324056	-3.9784798181595	0.000102109044672315	0.0101658213852294	-0.435921334553928	0.142791765310707	0.0801741915995539	-0.0626175737111527	1	24231353	F	II	CNR2	5'UTR	shore	5'UTR-shore	chr1:24229115-24229537	NA	NA				cg00660272
-0.170455021776965	0.573310628890716	-3.97834606655494	0.000102161616191557	0.0101684810268355	-0.436410855131769	0.62060450776525	0.450149485988285	-0.170455021776965	13	30459305	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg00277714
-0.101064711336628	0.491071462190278	-3.97825832269893	0.000102196118207016	0.010169341260531	-0.436731983461627	0.519112538168071	0.418047826831442	-0.101064711336628	1	153536278	R	II	S100A2	Body	opensea	Body-opensea		NA	NA				cg07353685
-0.107740199307785	0.70488970635311	-3.97792116040875	0.000102328798010111	0.0101799680724169	-0.437965888176573	0.734782940843132	0.627042741535347	-0.107740199307785	7	157342801	F	II	PTPRN2	Body	shelf	Body-shelf	chr7:157346613-157347069	NA	NA				cg09226185
-0.194586882772783	0.425013037327319	-3.97714646308887	0.000102634277810065	0.0102077758104388	-0.440800700001403	0.479002461449247	0.284415578676464	-0.194586882772783	16	72961899	R	II	ZFHX3	Body	opensea	Body-opensea		TRUE	TRUE		rs36130000		cg07434438
-0.0492551496643765	0.900168551858527	-3.97696656126781	0.000102705341081524	0.010212260837511	-0.441458940233515	0.913834720551533	0.864579570887156	-0.0492551496643768	17	10048963	R	II	GAS7	Body	opensea	Body-opensea		NA	NA				cg21089050
-0.109524795562177	0.498909460294855	-3.97678470554263	0.000102777223776478	0.0102168250539541	-0.442124304423857	0.529297842878581	0.419773047316404	-0.109524795562177	2	23840282	F	I	KLHL29	Body	opensea	Body-opensea		TRUE	NA				cg17129809
-0.107830079214991	0.577468902919611	-3.97667795351992	0.000102819442298556	0.0102184388679709	-0.442514871345955	0.607387075187355	0.499556995972363	-0.107830079214991	19	51358244	R	II	KLK3	1stExon	opensea	1stExon-opensea		NA	NA				cg17687962
-0.159679574627529	0.630822562711816	-3.97649934297888	0.00010289011650844	0.0102187857343769	-0.443168323028095	0.675126722146044	0.515447147518514	-0.15967957462753	7	1990554	F	II	MAD1L1	Body	shore	Body-shore	chr7:1991914-1992122	NA	NA				cg00197322
-0.147242201602128	0.440958931371646	-3.97648260468568	0.000102896742035052	0.0102187857343769	-0.443229559293711	0.481812258983797	0.334570057381669	-0.147242201602128	11	63858880	F	II	MACROD1	Body	opensea	Body-opensea		TRUE	TRUE				cg10675058
-0.0625364375648655	0.904311365328741	-3.97647213177826	0.000102900887737587	0.0102187857343769	-0.443267873828461	0.921662515635756	0.85912607807089	-0.0625364375648657	X	39025237	R	II		IGR	shelf	IGR-shelf	chrX:39021662-39022131	NA	NA				cg20830094
-0.140564945798161	0.51889754241352	-3.97622610424164	0.000102998323546964	0.0102250653003347	-0.444167927415132	0.557898221016478	0.417333275218317	-0.140564945798161	22	29712472	F	II	RASL10A	TSS1500	shore	TSS1500-shore	chr22:29709281-29712013	NA	NA		rs76091707		cg23754382
