logFC,AveExpr,t,P.Value,adj.P.Val,B,C_AVG,T_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,probeID
-0.140643509398339,0.618079087232191,-4.127512551,5.70923445480258E-05,0.00696615173676029,0.117967556871131,0.632799044726033,0.579745864591976,-0.0530531801340574,15,101899247,R,II,PCSK6,Body,opensea,Body-opensea,,NA,TRUE,,,,cg13985765
-0.140636042601328,0.332473502692077,-4.127418737,5.71135218730065E-05,0.00696657418042527,0.117613623236098,0.370027882609753,0.234675638323128,-0.135352244286625,16,87948277,R,II,CA5A,Body,shore,Body-shore,chr16:87948518-87948765,NA,NA,,,,cg07882302
-0.140630476428247,0.275155955117592,-4.127282696,5.71442448196528E-05,0.00696736269287244,0.117100389521278,0.308269758534081,0.188922092053817,-0.119347666480264,1,27961746,F,II,FGR,TSS200,island,TSS200-island,chr1:27961559-27961810,NA,NA,high-CpG:27834210-27834337,,,cg16922167
-0.140622490005805,0.593934870750413,-4.127196871,5.71636352554935E-05,0.00696736269287244,0.116776610755446,0.652871005680074,0.440455352704422,-0.212415652975651,17,55543388,R,II,MSI2,Body,opensea,Body-opensea,,NA,TRUE,,,,cg22233512
-0.140622221654207,0.629152459363798,-4.127154823,5.71731376251077E-05,0.00696736269287244,0.116617981849014,0.65199125729021,0.569676423097098,-0.0823148341931124,17,36339887,R,II,TBC1D3F,Body,shore,Body-shore,chr17:36338443-36338798,NA,NA,,,,cg02340121
-0.140593152319071,0.454267169638922,-4.126887498,5.72335843259069E-05,0.00697256828924066,0.115609528194325,0.496142293538345,0.345217367817511,-0.150924925720834,4,185087958,R,II,ENPP6,Body,shore,Body-shore,chr4:185089687-185089989,NA,NA,,,,cg00691974
-0.140564945798161,0.863639690483085,-4.126779881,5.7257935535745E-05,0.00697337463519509,0.115203570984042,0.870858333366158,0.844841141308417,-0.0260171920577413,19,2730590,F,II,,IGR,shore,IGR-shore,chr19:2731691-2731967,TRUE,NA,,,,cg00510948
-0.140564913717862,0.867400171580806,-4.126681521,5.72802007364904E-05,0.00697392650799668,0.114832541397465,0.879430134233949,0.836072143838246,-0.0433579903957029,3,133129528,R,II,BFSP2,Body,opensea,Body-opensea,,NA,NA,,,,cg05943200
-0.140562568718126,0.422969795622013,-4.126559407,5.73078546630331E-05,0.00697513391933325,0.114371915415248,0.477626015382466,0.280635889995832,-0.196990125386634,11,133928292,F,I,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg24490227
-0.140538053822616,0.818817749427306,-4.126191099,5.7391338577695E-05,0.00698207710320583,0.112982695139126,0.855610344737224,0.72300369914106,-0.132606645596165,10,101283847,R,II,,IGR,shore,IGR-shore,chr10:101281181-101282116,NA,NA,,,,cg11081894
-0.1405114077078,0.223105522625449,-4.126151113,5.74004090838142E-05,0.00698207710320583,0.112831879120284,0.246876515098394,0.161201896393821,-0.0856746187045735,10,49684658,F,II,ARHGAP22,Body,shelf,Body-shelf,chr10:49687661-49687870,NA,TRUE,,,rs73303075,cg25467634
-0.140506438833392,0.738607385262266,-4.125649334,5.75143512566304E-05,0.00699377356764918,0.110939392489531,0.779683736193851,0.631637721377931,-0.14804601481592,12,10123440,R,II,CLEC12A,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg01293277
-0.140505046302776,0.506187987766491,-4.12513997,5.76302364231521E-05,0.00700319310168159,0.10901849774497,0.542054002132385,0.412786908688641,-0.129267093443744,11,1025794,F,II,MUC6,Body,shore,Body-shore,chr11:1024003-1024492,NA,NA,,,,cg01279538
-0.140468999286309,0.482010073227827,-4.125127118,5.76331632531468E-05,0.00700319310168159,0.108970033366761,0.533400281680006,0.34818140538361,-0.185218876296396,9,140330627,R,II,ENTPD8,Body,island,Body-island,chr9:140330620-140330910,NA,TRUE,,,,cg13521941
-0.140431875942704,0.232235072012002,-4.1250741,5.76452389032673E-05,0.00700319310168159,0.108770102969691,0.279455658751238,0.109264794045242,-0.170190864705996,1,16163610,R,II,FLJ37453,Body,shore,Body-shore,chr1:16163752-16164123,NA,NA,,,rs72882556,cg19025461
-0.140430093706675,0.831435932881201,-4.124427579,5.77926866563582E-05,0.00701893785785448,0.106332276731884,0.85442242584013,0.771575274133991,-0.0828471517061382,11,118014547,F,I,SCN4B,Body,shore,Body-shore,chr11:118016237-118016984,NA,NA,,,,cg16061228
-0.14041256476883,0.560635122545575,-4.124233514,5.78370160085511E-05,0.00702215300014164,0.105600580546771,0.608997038976719,0.434692631839469,-0.17430440713725,5,175819705,F,II,CLTB,3'UTR,shelf,3'UTR-shelf,chr5:175815288-175815847,NA,NA,,,,cg22584580
-0.140400637856774,0.280956134845412,-4.123416527,5.80239933989361E-05,0.00704268010743581,0.102520542669872,0.31525345145793,0.191640206166979,-0.12361324529095,2,162859453,F,II,DPP4,Body,opensea,Body-opensea,,NA,TRUE,,,,cg04512966
-0.140387706492066,0.536795572465195,-4.123319891,5.80461477991365E-05,0.00704319527889455,0.102156259627908,0.585636380143472,0.40960596913635,-0.176030411007122,2,240035107,R,II,HDAC4,Body,shore,Body-shore,chr2:240033147-240033453,NA,TRUE,,rs79777287,,cg16887422
-0.14037702255562,0.763638722952253,-4.123145777,5.80860848927005E-05,0.00704399198594416,0.101499930241181,0.788941199031467,0.697746858162634,-0.0911943408688334,16,87046801,R,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg03754098
-0.140350836856574,0.564426940157146,-4.123135087,5.80885377728932E-05,0.00704399198594416,0.101459634205503,0.606507929103597,0.454841031442429,-0.151666897661169,21,44592374,F,I,CRYAA,Body,island,Body-island,chr21:44592182-44592384,TRUE,NA,,,,cg10707964
-0.140332228182669,0.810227298488857,-4.122704337,5.81874575893587E-05,0.00705253103629632,0.0998359990105531,0.833418645178057,0.749833166485731,-0.083585478692326,1,244017396,R,II,,IGR,shelf,IGR-shelf,chr1:244013802-244014592,NA,NA,,,,cg25706552
-0.140327357300945,0.694653965275161,-4.122672293,5.81948227434078E-05,0.00705253103629632,0.0997152210074468,0.731336453065189,0.599126653321964,-0.132209799743224,17,26705012,F,II,SARM1,Body,shelf,Body-shelf,chr17:26708225-26708805,NA,NA,,,,cg01408845
-0.140319490749337,0.495919557945265,-4.122462998,5.82429501467651E-05,0.00705618903355399,0.0989263785702672,0.547098978738774,0.3626398162955,-0.184459162443274,5,13994787,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,rs4569870,cg08525713
-0.140314935924211,0.537324172207715,-4.121812969,5.83926671135193E-05,0.00707214865980726,0.0964765956729536,0.580484903150903,0.424926435376497,-0.155558467774406,9,114937992,F,II,SUSD1,TSS1500,shore,TSS1500-shore,chr9:114937020-114937824,NA,NA,,,,cg04230060
-0.140295408945585,0.669354727476714,-4.121616123,5.84380779333257E-05,0.00707546945066131,0.095734797702768,0.704864833554942,0.576880492897995,-0.127984340656948,11,131410868,R,II,NTM,Body,opensea,Body-opensea,,NA,NA,,,,cg23759189
-0.1402922589703,0.443552687938441,-4.121302683,5.85104553728398E-05,0.00708205221240427,0.0945536901765252,0.499034294834628,0.299069336646289,-0.199964958188338,13,114918456,R,II,,IGR,shelf,IGR-shelf,chr13:114914536-114914753,NA,NA,,,,cg02688118
-0.140279224214031,0.699556329270418,-4.121121233,5.85523939116244E-05,0.00708494776003377,0.0938699788629265,0.734991013618106,0.607278505448314,-0.127712508169792,5,80253900,R,II,,IGR,shelf,IGR-shelf,chr5:80255904-80257006,NA,NA,,,,cg10154812
-0.140275812287072,0.215303814269924,-4.120776102,5.86322431912516E-05,0.00709242738493351,0.0925695806107036,0.250845505254856,0.122747327329995,-0.128098177924861,12,131418057,R,II,,IGR,island,IGR-island,chr12:131417942-131418218,NA,NA,,,,cg03514660
-0.140259720187582,0.49682680098293,-4.120562361,5.8681746233398E-05,0.00709623271733124,0.0917642849039666,0.543561768327479,0.3751211568565,-0.168440611470978,6,40570601,F,II,,IGR,shelf,IGR-shelf,chr6:40567266-40567580,NA,NA,,,,cg02283204
-0.140217751223749,0.252871826963583,-4.120192317,5.8767544009618E-05,0.00710442338980829,0.090370177769227,0.284581761860795,0.170293871502093,-0.114287890358702,17,62084205,F,II,ICAM2,5'UTR,opensea,5'UTR-opensea,,NA,NA,,,,cg10275770
-0.140205250938039,0.453241381915604,-4.119958155,5.88218982834371E-05,0.00710880898320569,0.0894880471422468,0.490875978367583,0.35523462032191,-0.135641358045673,8,86291640,F,II,CA1,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg07736716
-0.140196520053399,0.723246851937497,-4.119745602,5.8871278225816E-05,0.00711048948919583,0.0886873566862079,0.747857959498192,0.659155425998186,-0.0887025335000059,2,238446518,F,II,MLPH,Body,opensea,Body-opensea,,NA,NA,,,,cg00745486
-0.140192754702291,0.222955907665497,-4.119742644,5.88719657851924E-05,0.00711048948919583,0.0886762127530876,0.240167456500223,0.178134165908399,-0.0620332905918241,15,90310901,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg07116693
-0.140157680225663,0.791107262487241,-4.1193243,5.89692714334033E-05,0.00711986631785481,0.0871004055084406,0.818166440709958,0.720640652532248,-0.0975257881777102,2,106200350,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg10152097
-0.140071895039384,0.219239678015191,-4.119253253,5.8985811948377E-05,0.00711986631785481,0.0868328017389697,0.245688928930671,0.150361420422794,-0.0953275085078772,6,41903172,F,II,CCND3,3'UTR,opensea,3'UTR-opensea,,NA,NA,,rs11552779,,cg17159550
-0.140062120386329,0.678368844631325,-4.119047011,5.90338528099098E-05,0.00712215409821402,0.0860559914924277,0.708337112038912,0.600326481590734,-0.108010630448178,11,120434391,F,II,,IGR,shore,IGR-shore,chr11:120434822-120435940,NA,NA,,,,cg12124927
-0.140043570475783,0.666780342679238,-4.119016397,5.9040986940257E-05,0.00712215409821402,0.0859406883787042,0.723248584980071,0.519727628354151,-0.20352095662592,16,85866348,R,I,,IGR,shelf,IGR-shelf,chr16:85863381-85863601,NA,NA,,,rs72529918,cg00709979
-0.140029391238377,0.236419142671131,-4.118916957,5.90641659081871E-05,0.00712276529542779,0.0855661623707551,0.266023620040312,0.15932414952222,-0.106699470518092,16,28888925,R,II,ATP2A1,TSS1500,shelf,TSS1500-shelf,chr16:28890954-28891868,NA,TRUE,,,,cg05836943
-0.140026516636174,0.943674888763771,-4.118833196,5.90836969945693E-05,0.00712293634129256,0.0852506936018109,0.953761333452238,0.917408105720887,-0.0363532277313504,4,88570574,R,II,DMP1,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg22416721
-0.140014205227052,0.294317728840576,-4.118182736,5.92355782766029E-05,0.00713754065227316,0.0828010592790616,0.331251074112196,0.198137142195733,-0.133113931916463,6,36253099,F,I,PNPLA1,5'UTR,opensea,5'UTR-opensea,,NA,NA,,rs77449948,,cg00336320
-0.139986755885106,0.437469969336991,-4.118158959,5.92411372973828E-05,0.00713754065227316,0.0827115198586394,0.486280235127473,0.310359902174278,-0.175920332953196,2,109901466,R,II,SH3RF3,Body,opensea,Body-opensea,,NA,TRUE,,,,cg18145759
-0.139979910986305,0.507085172186608,-4.11762553,5.93659817151085E-05,0.00715039157897602,0.0807028673654706,0.559559409970726,0.370433511290468,-0.189125898680258,4,3288458,F,I,,IGR,opensea,IGR-opensea,,NA,TRUE,,,rs78768763,cg23829948
-0.139978395056636,0.801018322172867,-4.117419132,5.94143547858334E-05,0.00715402679291418,0.0799257228133285,0.831794327841061,0.720872474078612,-0.110921853762448,1,159925272,F,II,SLAMF9,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg03222044
-0.139975140085596,0.441434767368838,-4.117194141,5.94671282620458E-05,0.00715818946795809,0.0790786083553403,0.487589806221884,0.321239353689031,-0.166350452532852,11,94278581,R,II,FUT4,1stExon,island,1stExon-island,chr11:94276894-94278913,NA,TRUE,,,,cg07235053
-0.139960582083959,0.376826369937969,-4.116805947,5.95582876921669E-05,0.00716696878355899,0.0776171058252988,0.427062839890911,0.246002229435518,-0.181060610455393,7,97990184,F,II,BAIAP2L1,Body,opensea,Body-opensea,,NA,TRUE,,,,cg15059474
-0.139911602858295,0.330910358767615,-4.116670538,5.95901169377482E-05,0.00716775471083025,0.0771073371234152,0.363559472856107,0.245886624162168,-0.11767284869394,9,95799870,F,I,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg13819552
-0.139897990583253,0.653061992625596,-4.116588901,5.96093145768296E-05,0.00716775471083025,0.0768000052315472,0.693906996752687,0.546694794377963,-0.147212202374724,17,3704476,R,II,ITGAE,1stExon,opensea,1stExon-opensea,,NA,NA,low-CpG:3651209-3651247,,rs75053057,cg24738036
-0.139893438416572,0.772092504492969,-4.116545603,5.96194988992558E-05,0.00716775471083025,0.0766370064724633,0.807502806440776,0.679878176503889,-0.127624629936887,16,20910405,R,II,LYRM1,TSS1500,shore,TSS1500-shore,chr16:20911566-20912616,NA,NA,,,,cg06126593
-0.13986123851046,0.784429575762335,-4.116449634,5.96420779842633E-05,0.00716777183478919,0.0762757309837045,0.817698081331294,0.697792842509838,-0.119905238821455,17,17480905,F,I,PEMT,5'UTR,opensea,5'UTR-opensea,,NA,NA,,rs34208950,,cg10687202
-0.139845017041725,0.861368436692927,-4.116334564,5.96691616416553E-05,0.00716777183478919,0.0758425617190284,0.890489747432618,0.785531689974981,-0.104958057457638,5,178953596,R,II,,IGR,shelf,IGR-shelf,chr5:178957433-178957900,NA,NA,,,,cg07504442
-0.139832213705562,0.131062792094652,-4.116312647,5.96743215287238E-05,0.00716777183478919,0.0757600581960336,0.150689490799619,0.0799515975504689,-0.0707378932491498,1,235098018,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg17759224
-0.139825815414998,0.553695249346907,-4.116211563,5.96981252513482E-05,0.00716844150957074,0.0753795437072728,0.606851071668116,0.415268628718756,-0.19158244294936,12,772688,R,II,NINJ2,1stExon,opensea,1stExon-opensea,,NA,TRUE,,,,cg20781967
-0.139823747413018,0.871722686249361,-4.115941963,5.97616559844144E-05,0.00717387966599721,0.0743647195565043,0.887430647128045,0.830816538127788,-0.0566141090002578,7,157654102,R,II,PTPRN2,Body,opensea,Body-opensea,,NA,NA,,,,cg27402091
-0.139822375763113,0.556849413094429,-4.115784503,5.9798791060616E-05,0.00717420420292423,0.0737720353909967,0.615476182945912,0.404175533272856,-0.211300649673056,1,3822762,R,II,LOC100133612,Body,shore,Body-shore,chr1:3824219-3824456,NA,NA,,,,cg00935967
-0.139816806713332,0.667581048185291,-4.115775793,5.98008457014912E-05,0.00717420420292423,0.073739253668089,0.721607619108664,0.526886853072341,-0.194720766036322,10,17604829,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg15115171
-0.139783366678668,0.726585730818603,-4.115095234,5.99616062389782E-05,0.00719129656087698,0.071177830195035,0.747079726171454,0.673215951253889,-0.073863774917565,7,101991189,F,I,SPDYE6,Body,shelf,Body-shelf,chr7:101988784-101989041,NA,NA,,,,cg09205156
-0.139765516702284,0.381777035523686,-4.114790254,6.00337819082886E-05,0.00719775760308717,0.0700300892685188,0.43531945221198,0.242343658731253,-0.192975793480726,10,743286,R,I,,IGR,island,IGR-island,chr10:743240-743479,NA,NA,,,,cg05495790
-0.139760215700808,0.278009375226425,-4.114663503,6.00638028233038E-05,0.00719916209786076,0.0695531038455037,0.329952730512674,0.142740220835152,-0.187212509677522,1,44300942,R,II,ST3GAL3,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg09989037
-0.139757832978265,0.222688059267386,-4.114252924,6.01611467565512E-05,0.00720863251946809,0.0680081083837205,0.254185814109434,0.140662656032886,-0.113523158076547,20,17593441,F,II,,IGR,shore,IGR-shore,chr20:17595271-17595483,NA,TRUE,,,,cg06449334
-0.139716086970453,0.273179498035856,-4.113874219,6.02510673502679E-05,0.00721617798962524,0.0665831647607629,0.295389019014229,0.215342203821342,-0.0800468151928873,5,138723816,R,II,MGC29506,Body,shelf,Body-shelf,chr5:138727710-138730911,TRUE,NA,,,,cg20566766
-0.139674281268792,0.278759994786547,-4.113689465,6.02949823155065E-05,0.00721617798962524,0.0658880351173501,0.312314157817987,0.191379361892169,-0.120934795925818,18,34325134,R,II,FHOD3,Body,shore,Body-shore,chr18:34325624-34325842,NA,TRUE,,,,cg19586143
-0.139665113667271,0.345009680978432,-4.113683492,6.02964025111965E-05,0.00721617798962524,0.0658655633511884,0.376378603185696,0.263319779397015,-0.113058823788681,17,6358427,R,II,PITPNM3,3'UTR,island,3'UTR-island,chr17:6358414-6358955,TRUE,NA,,,,cg20429833
-0.139659305464703,0.508872192770624,-4.113636607,6.03075521131745E-05,0.00721617798962524,0.065689161613852,0.544980074163961,0.414841251642142,-0.130138822521818,11,46166409,F,I,,IGR,shore,IGR-shore,chr11:46164651-46164852,NA,NA,,,,cg17677848
-0.139648019810668,0.846141280942888,-4.113601642,6.03158681670417E-05,0.00721617798962524,0.0655576117818253,0.870375490743041,0.783031359588322,-0.0873441311547193,6,30860960,R,II,DDR1,Body,opensea,Body-opensea,,NA,NA,,,,cg08673763
-0.139643727459054,0.890377971891139,-4.113467593,6.03477603462142E-05,0.00721779770155438,0.0650532854523949,0.908754502586783,0.842522423204564,-0.0662320793822191,17,55483894,R,II,MSI2,Body,opensea,Body-opensea,,NA,TRUE,,,,cg04486382
-0.139619554557737,0.502720053696394,-4.113184759,6.04151039660635E-05,0.00722167502335896,0.063989228484008,0.535658356703685,0.41694322294824,-0.118715133755445,2,46424852,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg07714085
-0.13960608876009,0.569638632610597,-4.113177194,6.04169061040416E-05,0.00722167502335896,0.0639607703509419,0.601756636232824,0.485997998177713,-0.11575863805511,6,159278649,R,II,OSTCL,Body,opensea,Body-opensea,,NA,NA,,,,cg00442646
-0.139605578307473,0.77872026457675,-4.112954169,6.04700611200337E-05,0.00722583237794591,0.0631217663337331,0.797483869016518,0.729856711348188,-0.0676271576683302,4,3412653,F,II,RGS12,Body,shelf,Body-shelf,chr4:3414681-3415353,TRUE,NA,,,,cg12661610
-0.139583903592941,0.800148528964658,-4.112769347,6.05141447539712E-05,0.00722890355691607,0.0624265083582962,0.827467603682011,0.729005105221549,-0.0984624984604623,12,56479243,R,II,ERBB3,3'UTR,opensea,3'UTR-opensea,,NA,NA,,,,cg23731805
-0.139571793531769,0.600121190870224,-4.112617616,6.05503585055011E-05,0.00723103303505597,0.0618557499550612,0.640276600043683,0.49554981281434,-0.144726787229343,1,206729040,R,II,RASSF5,Body,shore,Body-shore,chr1:206730397-206730908,NA,NA,,,,cg01442843
-0.139559806903445,0.630395872327525,-4.112298911,0.0000606264916045001,0.00723447773092906,0.0606569486201831,0.682139306027588,0.495647347066945,-0.186491958960643,3,107706245,F,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,rs11280444,,cg06489037
-0.139552608644734,0.62423952996862,-4.112281645,6.06306186202843E-05,0.00723447773092906,0.0605920073785846,0.663023354249407,0.523239987570739,-0.139783366678668,13,51489972,R,II,RNASEH2B,Body,opensea,Body-opensea,,NA,TRUE,,,,cg22090404
-0.139543310321874,0.752261276936158,-4.112265859,6.06343923580115E-05,0.00723447773092906,0.0605326290848698,0.760428272739463,0.730993058698383,-0.0294352140410803,8,143361158,R,II,TSNARE1,Body,shore,Body-shore,chr8:143361313-143361642,NA,NA,,,,cg25456425
-0.139513245097469,0.379388809671285,-4.112107878,6.06721697166633E-05,0.00723475934263151,0.0599384218020109,0.436063484243044,0.231798511307331,-0.204264972935713,19,55693151,F,I,SYT5,TSS1500,shore,TSS1500-shore,chr19:55690182-55691623,NA,NA,,,,cg15576730
-0.139512014542595,0.892205491852721,-4.112050684,6.06858519354662E-05,0.00723475934263151,0.0597233033539641,0.905311310842799,0.858075754899393,-0.0472355559434061,6,39193352,F,II,KCNK5,Body,shelf,Body-shelf,chr6:39196817-39197517,NA,TRUE,,,,cg21388745
-0.13950933304673,0.58242458969459,-4.112025222,6.06919438516929E-05,0.00723475934263151,0.0596275389998748,0.623218181365123,0.476191278052576,-0.147026903312547,10,124033866,R,II,BTBD16,5'UTR,opensea,5'UTR-opensea,,NA,NA,,,,cg26299079
-0.139492340559694,0.364793776315694,-4.111770285,6.07529725455975E-05,0.00723983968830046,0.05866870680061,0.408205626412223,0.251742083355984,-0.15646354305624,22,43041146,F,II,CYB5R3,5'UTR,shelf,5'UTR-shelf,chr22:43045009-43045679,TRUE,TRUE,,rs6002848,,cg25044876
-0.139427705767886,0.423102526641536,-4.111331891,6.08580552141503E-05,0.00725016521093484,0.0570200027913117,0.479992679629415,0.274951086568936,-0.205041593060479,16,85981336,R,I,,IGR,shore,IGR-shore,chr16:85981652-85981965,NA,NA,,,,cg10274029
-0.139407029505159,0.727186156198449,-4.111169385,6.08970520798578E-05,0.00725261390451743,0.0564088862399892,0.759473816861745,0.643103706554447,-0.116370110307299,7,25889305,R,II,,IGR,shelf,IGR-shelf,chr7:25891956-25892615,TRUE,NA,,,rs77648091,cg25872036
-0.13936826203392,0.539636655852147,-4.110933195,6.09537731904762E-05,0.00725717136839053,0.0555207167497986,0.586507530610797,0.417577086168162,-0.168930444442635,1,208263446,R,II,PLXNA2,Body,opensea,Body-opensea,,NA,TRUE,,,,cg02736746
-0.139358322274179,0.608000022317352,-4.110316778,6.11020442882641E-05,0.00727262273868813,0.0532029291537928,0.647475356754167,0.505199672221479,-0.142275684532687,X,70435029,R,II,BCYRN1,Body,opensea,Body-opensea,,NA,NA,low-CpG:70351746-70351829,,,cg04886769
-0.139302084197424,0.628482814825288,-4.110130314,6.11469634231897E-05,0.00727576709468983,0.052501865361954,0.669932816164565,0.520540103004254,-0.149392713160311,10,71149910,R,II,HK1,Body,opensea,Body-opensea,,TRUE,TRUE,,,,cg20372666
-0.139287918560307,0.234615797697324,-4.109286085,6.13507336226903E-05,0.00729604942511216,0.0493280651551196,0.280813031740574,0.114310500709694,-0.16650253103088,15,100048371,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg01229787
-0.139285897318192,0.500056025250569,-4.109268073,6.13550881102916E-05,0.00729604942511216,0.049260358071141,0.547329678172043,0.376947554100897,-0.170382124071147,6,30066428,R,II,,IGR,shelf,IGR-shelf,chr6:30068492-30068794,NA,NA,,,,cg20751345
-0.139271862573976,0.578720430314843,-4.109120546,6.13907652604616E-05,0.00729604942511216,0.0487058029134548,0.640232680737769,0.418532278171808,-0.221700402565961,7,5518887,R,II,FBXL18,3'UTR,shelf,3'UTR-shelf,chr7:5521368-5521615,TRUE,NA,,,,cg00232092
-0.139222580206438,0.362224264728737,-4.10904753,6.14084305795183E-05,0.00729604942511216,0.0484313383393786,0.409771689128119,0.238402847022014,-0.171368842106106,17,6353762,F,II,FAM64A,3'UTR,opensea,3'UTR-opensea,,NA,NA,,rs75396636,,cg07890785
-0.139221093202348,0.757537808669457,-4.109040281,6.14101847069625E-05,0.00729604942511216,0.0484040889430783,0.781305589866365,0.69564254513584,-0.0856630447305252,1,17834982,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,,,cg23280305
-0.139219999008819,0.345697908700942,-4.108773591,6.14747494231908E-05,0.00730151436398862,0.0474016562011652,0.376606510103382,0.26520675921542,-0.111399750887963,1,156671386,R,II,CRABP2,Body,shelf,Body-shelf,chr1:156674858-156676654,NA,NA,,,,cg24474319
-0.13921292539348,0.256514827580675,-4.108485587,6.15445472188286E-05,0.00730759736143951,0.0463191649441992,0.283982101171104,0.184985469272266,-0.0989966318988382,6,158184542,F,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg12063847
-0.139200819174123,0.451459007322626,-4.108239078,6.16043487448886E-05,0.00731236790991856,0.0453926870838757,0.49413546944598,0.340322387209725,-0.153813082236255,14,22564251,F,II,,IGR,opensea,IGR-opensea,,NA,NA,,rs75444901,,cg11097954
-0.139176045929009,0.565616831214978,-4.108166717,6.16219135969194E-05,0.00731236790991856,0.045120734662941,0.608400643072525,0.454200654502617,-0.154199988569908,8,103817950,R,II,,IGR,shore,IGR-shore,chr8:103818620-103819495,NA,NA,,,,cg11313780
-0.139167254098965,0.34416545939622,-4.107902305,6.16861373009618E-05,0.00731778087795688,0.0441270375829337,0.383695230139089,0.241223348086663,-0.142471882052426,13,47472250,R,II,HTR2A,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg15692052
-0.139159425867442,0.824517868245261,-4.107746401,6.17240353189913E-05,0.00732006852635864,0.0435411510008628,0.845240793408399,0.77055191729959,-0.0746888761088083,16,10626884,R,II,EMP2,Body,opensea,Body-opensea,,NA,NA,,,,cg10236687
-0.139139426486667,0.209181620853168,-4.107668462,6.17429894803566E-05,0.00732010885471423,0.0432482637625391,0.236870413939817,0.137075388856686,-0.0997950250831305,22,44568775,F,II,PARVG,TSS200,opensea,TSS200-opensea,,NA,TRUE,,rs77048779,,cg13429423
-0.139138154878431,0.484736936711848,-4.107567525,6.17675449981527E-05,0.00732081304273464,0.0428689565681761,0.518257968327996,0.397442583544796,-0.1208153847832,9,124051703,R,II,GSN,5'UTR,opensea,5'UTR-opensea,,NA,TRUE,,,,cg13569051
-0.139137411174505,0.957509753560917,-4.107358546,6.18184137643512E-05,0.00732463456562631,0.0420836729118097,0.97282987991241,0.917613591187239,-0.0552162887251709,7,2293277,F,I,,IGR,island,IGR-island,chr7:2293276-2293576,NA,NA,,,,cg00347170
-0.139126210963814,0.735219378701368,-4.107275263,6.18386973120373E-05,0.00732483094883811,0.0417707280285988,0.755983925532409,0.681145037995532,-0.074838887536877,11,67142562,F,II,LOC100130987,Body,shore,Body-shore,chr11:67139887-67141146,NA,NA,,,,cg04494051
-0.139093899024304,0.874401148194748,-4.106965325,6.19142384020814E-05,0.00733157053208338,0.0406061491887506,0.902232171523225,0.801924524943507,-0.100307646579719,4,719011,R,II,PCGF3,5'UTR,shelf,5'UTR-shelf,chr4:716281-716977,NA,NA,,,,cg23077453
-0.13906745278266,0.833951873756751,-4.10633763,6.20674963774447E-05,0.00734750612745587,0.0382478325977065,0.861189815998374,0.763019732502526,-0.098170083495848,19,33361127,R,II,SLC7A9,TSS1500,opensea,TSS1500-opensea,,NA,NA,,,,cg16861209
-0.139060852247049,0.679223241913786,-4.105888869,6.2177288147488E-05,0.00735828818168177,0.0365619669279607,0.716888374616659,0.58113695883339,-0.135751415783269,2,60795541,R,II,,IGR,opensea,IGR-opensea,,NA,TRUE,,,,cg12151150
-0.139054351234741,0.720472865247959,-4.105803655,6.21981569796785E-05,0.00735854344801458,0.036241862177242,0.745398201743479,0.655563134790878,-0.0898350669526009,2,85410792,F,II,TCF7L1,Body,opensea,Body-opensea,,NA,TRUE,,,,cg11770815
-0.139034909790677,0.79753254679698,-4.105628908,6.22409734906516E-05,0.00736139436722998,0.0355854423866084,0.830862442082067,0.710735944492066,-0.120126497590001,17,74272364,R,I,QRICH2,Body,opensea,Body-opensea,,NA,TRUE,,,,cg00950381
-0.139034579070972,0.272655027890487,-4.105491801,6.22745873344429E-05,0.0073631554770877,0.035070426800802,0.300322646418442,0.200603937973938,-0.0997187084445045,6,40346114,R,II,TDRG1,TSS200,opensea,TSS200-opensea,,NA,NA,,,,cg08415973
-0.139028134072391,0.673468888530938,-4.105202722,6.23455159955048E-05,0.00736932619126187,0.0339846078309858,0.718840216726872,0.555314388020691,-0.163525828706181,14,101942203,R,II,,IGR,opensea,IGR-opensea,,TRUE,TRUE,,,,cg10339295
